Id,Price
4625,122029.86359743042
2363,340804.0508342014
8148,165259.13021630197
3804,190917.6465666084
4584,146554.14184271928
10694,164601.5068689561
2691,223239.21513144535
2983,217393.37777306614
13563,312219.4243555727
10747,233579.3437479206
1721,190130.80815093842
2789,232663.2891044564
7214,264146.57050765824
8659,247995.43673240035
5107,303637.56756213866
3843,251330.0425404635
14610,303316.70641488634
15505,194798.32963038952
5060,198115.7392726308
16055,209019.38952475137
14963,209657.46902039123
4118,118626.60222756087
1672,155199.4559525038
3209,225525.10059293208
16515,127690.41856722279
973,132498.43934589226
12529,183914.4724546334
5896,135122.5985433143
5450,232775.22282887157
3249,159866.22245858662
8911,230963.10273496405
5898,242238.6175969119
1024,211483.4402885083
4766,175316.64690527951
15804,146145.60104749078
14303,164056.63294324404
10707,240015.30187390913
6605,269803.1897323029
1138,334143.0247985673
14088,335521.3950200515
9154,184444.63569672
8190,183169.86008845136
398,268543.7827147901
13302,295229.8278187827
9696,122055.2407580594
16786,152164.55390670805
16230,238809.59640906513
6552,210836.61013936577
923,199498.90492860458
9602,310426.25022953656
5857,183146.14742836263
8120,152191.85875960538
7134,236602.31154888743
11726,128939.63409724379
8069,169343.35853730573
12420,199363.53084199547
8604,276831.7327799512
4854,241975.4333293119
12212,220700.36085214972
12099,298669.80444411724
3882,303274.3119763165
6995,303211.17592140846
10172,211036.04398877118
11672,264236.3045234666
12897,276601.6158311236
16097,195130.0400196379
6779,281738.72343743965
11199,172903.00554633694
10816,358726.2695429645
143,327977.4736050572
5399,287364.68274340517
3286,149640.6917708283
13706,236999.7525269667
1935,352917.6636087874
16000,207605.07198491067
2860,205976.33023276646
11407,275408.13324728765
16378,223315.24670373974
12278,177826.2899567901
3842,175865.1525305414
2692,321908.5344243333
7699,182960.65081242836
6825,275949.21373533644
7268,275469.5386736713
1477,328736.27758113615
9887,193226.72956645666
9436,211233.7121158502
3179,242590.35866527242
1350,367868.49953729985
10643,205918.34813369077
5793,236411.29372295085
11494,284722.2698342316
4206,179412.94648425767
12419,239182.51415246632
8530,188875.81506438515
5985,176241.19515426146
8908,207776.61374057314
256,104537.30523223513
7234,185616.72939555993
5648,229349.65693219428
3014,264667.91869761946
2184,188808.96583018653
9189,313410.8966149173
14884,246389.35500527336
10333,199715.11275057602
15896,140860.96820066514
13269,135875.31934353715
8603,233723.29843976194
15087,184324.89887622278
4344,218596.51300294138
7981,109595.3051470222
10908,278560.0110758968
6190,205945.58862974282
11742,175702.336704673
9224,178638.3854541164
14667,202385.62864829335
458,110685.3865151423
2464,341234.10256930115
12320,257569.21716016112
278,243309.74985335366
2912,216329.57204978613
6698,204367.6159563798
4510,131930.84258593526
4183,204141.93479363123
5551,280250.1270786208
12187,203109.46563356608
7948,239739.1022842663
10808,208221.67978829512
12432,210484.58358536244
5356,175471.29154635838
8984,395353.4559646142
9203,182284.5041401959
15412,162477.9410882175
12041,173944.34897493568
7644,297849.39269309415
7071,248424.03585056253
10685,160876.0934418837
6763,191598.54634491977
940,116493.62395474763
14959,188619.98291235126
1338,152634.81159241882
5351,163387.3608199767
6524,234676.09830197482
12516,119779.30023925792
3288,303366.1120357023
3146,260351.1507465796
3954,170559.5737828447
11955,163807.36295878963
1211,204445.4549773314
15668,215096.14111241658
1320,174830.5626732577
9108,185740.5164903369
16482,199878.84929185364
5017,174994.94768621534
8290,192700.97563469113
4304,352712.76587954484
1930,244576.84483123332
12530,203757.74499437437
11295,224985.5160291412
3002,111610.80242706143
15483,205213.5845198976
11525,225432.40405634395
13978,172442.3688414489
4885,146147.3304265808
8325,138458.82137667923
3630,202076.6516649086
9165,201700.87081619047
13945,228404.53031966716
10663,197717.33418229362
14803,172897.67876342378
7621,168788.91544731238
8205,237103.60353180335
10387,185153.20011284715
5457,128320.11852089733
10234,335472.8293137637
6251,134405.39364864145
701,261470.12141964314
7930,188362.24832742882
15028,134550.4114825712
12172,109322.87669407144
5805,166993.82861870382
7411,318786.46844660165
14806,227230.261826522
7890,157332.18926958356
10440,128097.86792541716
14926,207345.20821870392
5381,221222.0331802221
3800,367019.5911217886
10511,268436.79220242426
9324,300969.8285962688
3313,226122.59097212466
7351,144751.54422528896
8459,230233.3720690489
9957,126590.19266739623
12024,194751.65973962823
4380,214608.69798513348
5042,194374.6985625554
13289,126978.07557710743
13407,404102.9705759953
13258,138458.91054734596
15993,295386.07514551916
12525,183885.631008239
4062,235480.89647191516
12065,297898.9184544167
8227,154811.30509617733
11333,162701.29204960552
2867,110344.44962305619
3319,256654.9147223067
3523,326658.84451951575
7055,180607.0896758478
14930,154986.02925239096
3444,144467.00909311866
2940,390428.97850927454
6935,308720.78800409666
16116,315621.7684692392
13370,246327.0461954077
6103,254012.25871783154
7446,185726.78483666046
1859,204855.39587054643
4079,226972.31187669764
3228,162935.99619298466
9665,163063.4312828649
15957,285366.70361687656
11533,182413.91385224412
2314,131950.81040115
4096,222736.83715761604
13437,200157.8945601889
5980,268327.4211208881
2008,232309.88933633093
6754,218930.34009016055
4129,151822.0577008973
14557,339560.5489333959
7096,325546.0214952145
14297,268951.45435379737
3967,206063.38542270608
16485,152035.97690295606
13075,307736.6592209501
14289,170107.51710958336
10988,136621.83072336827
3230,123247.24592488493
13250,166667.02130195938
2559,223634.6352283524
7739,348159.4990093637
7213,213921.89107354952
6639,257726.73518260987
3164,305214.96779912285
15207,145248.46591960854
5113,138218.83489545056
3929,138166.46311384838
14493,246113.3649594956
11110,172690.60882600732
2033,212906.30309320876
16057,214907.61497889913
16709,202135.7218210287
14313,106690.44251691214
1028,321800.03450577403
7187,101954.7731947111
3738,248867.48836192288
9869,343057.9204917524
12644,219921.2327228253
3686,137799.07957740373
9196,257434.62933002046
12326,171790.6887493495
4936,207800.14636243
13314,179655.56759810224
9857,356466.92251773283
519,166525.6005692047
8410,150813.7362383319
1720,141984.24051645296
10341,194503.38712338282
14415,207211.68437852175
10613,307503.1843047158
8027,244730.99511588796
15539,250173.38455038465
7431,254030.26714021448
1370,144388.4347260933
12708,143708.1041645258
2250,204141.83324042053
14758,113882.76090823581
8525,399237.2074672809
1538,265446.9169222673
1142,130161.76526202791
1152,217353.1168163764
9802,177305.62423763325
3331,333421.4783939802
15203,206256.77047338674
4247,185733.1326981459
1976,390284.12613881956
2346,243525.54156632375
10078,227279.18751921866
1938,220271.24100198873
7819,196994.69834663798
2168,240096.09272638132
15634,183893.18081491324
8465,240388.82505770467
9313,156410.38122760324
6539,133384.47540516162
6325,144039.95862889945
13442,245379.27112616342
9967,241890.86190263683
7893,271330.5323016516
2861,212677.83179167917
11031,349181.03626924485
15073,111227.22592004083
13837,218246.21025678635
2524,298784.6289052902
8617,210672.0512556693
13513,231753.88411201764
3081,307790.6289168296
10675,404006.3165125643
1907,99515.77912801005
4872,256329.1172637258
16274,197703.9303565773
11837,264905.2188706709
16577,305631.8860603003
5231,293608.8153409817
11315,287102.0191694065
273,185229.8431643145
8363,263395.64122345997
4255,244160.59759430846
16330,285943.00475627487
11528,179415.40589138685
14799,273732.56747914496
1611,290840.78527577716
9234,170107.48798781363
1633,105901.1843374648
6791,238749.10985448622
11567,287043.5690796041
3070,211412.30001700722
12094,216857.4414726582
14335,332873.9012467124
137,130479.17088946512
7182,145670.39091608246
11718,167434.35500525817
5194,129917.59414853879
97,341253.61372992885
5118,378076.57363023225
13920,313152.7308113341
9952,214894.34833206143
15337,240447.74860854927
10243,229027.59450047137
4048,286498.2029402221
171,142044.70339614505
11378,200596.22800826773
14190,174885.1046397441
15265,169895.5887287567
2740,146327.73484527174
5573,301549.5671545491
4481,269412.9363567222
2631,142577.32573528303
4984,236889.01478655636
16466,186602.96069225215
16716,94804.67301395263
15325,209443.05435901013
10115,218614.68913533108
117,294963.9493548953
5476,137606.25310363586
11757,179238.51462042262
12359,132747.53319021646
15546,132346.65013354848
8133,139700.16578536748
9018,381500.29164441675
2075,160019.60156515587
11170,328679.5071200683
15733,218967.56782683005
9280,125019.53469729354
10734,338300.32223539305
14071,195868.22087896627
7373,251047.84324081196
14736,184746.39697193058
3458,104911.22790347412
6183,182831.6284510965
7825,231346.1413718518
16775,244884.56053210117
5717,234414.86910893893
12397,117175.26435717635
8189,319133.47371455596
4423,213272.90888957612
3994,164555.9872417485
10342,197253.08870586957
10051,172394.83413509285
9453,121493.10370514983
12593,392954.74594536517
1274,148208.719347749
6933,284705.8850376707
1761,122656.0756350914
7157,338056.6555406932
15169,144882.1778933236
6792,374812.06350797205
13830,179380.1556239896
7240,249884.97511976236
3051,317884.0223016796
6550,156939.3782765222
4603,233889.81740290634
5729,192980.26740478803
13473,357537.4997313839
15104,210420.05053460773
6599,301436.96179220907
2216,233654.98512027288
8721,300075.910195663
3645,174601.2172746353
8664,206014.9883708752
11001,264691.46559298655
753,161047.5846120769
8129,182472.26983010667
15235,220142.87341943866
3359,227873.01822358315
10424,205897.24756249503
10226,188539.84255207496
9252,177787.86376290082
3008,244723.49582005624
5849,189373.1518299858
8494,207035.63393488366
6764,204436.60336386922
12445,227629.23610534234
11716,119651.98249365231
4508,116103.7423355471
5669,182715.15039782086
11427,194920.65204703918
11065,151661.92786138243
8910,221251.63966484647
16401,179562.49806016972
11913,139577.35130064638
6221,197234.75037293712
10839,200394.6813074353
2809,200279.55133011288
13311,157562.54129279734
6866,188164.54047679246
6019,208945.99673647332
3024,140457.6900089728
1391,298095.13013417966
15904,227246.0771765697
15858,334713.6456049557
9911,207660.13160482494
16579,206645.30582924324
4394,264449.3559907731
1468,325949.31643179874
12965,142665.24567863514
2249,176386.50113626293
14384,147048.639299203
13040,109145.80025958142
8872,119503.36537698287
12864,277096.8792189819
15712,187500.9524071539
14049,161024.72384412168
1840,116058.07285385518
12019,137301.51030402415
8948,130442.55030126502
15154,212091.24606873578
6943,118021.89037513186
12564,341926.7279980309
12766,197943.88315519123
7255,178796.15580835036
7962,164639.38780342974
709,121193.24411921947
4634,126714.10699510032
889,240222.53081698134
4774,173709.28312449408
13890,181169.87780035034
15431,127770.24431023891
8726,372102.8606384711
10373,106312.0941031332
6413,226742.11105763476
9761,185962.5003656365
15864,215420.6545782381
6147,127642.3557267775
3384,241237.8156548953
320,268832.84744853614
8006,183155.0801480995
14395,170127.16701818042
14976,125028.68764519322
12185,231116.44444818754
4779,123725.1070480478
8551,157710.0472634517
9025,333785.251457143
10616,191773.33267975517
7475,160138.67002211293
6341,318912.6866060659
14163,117880.62026248766
2211,167776.66031553576
10532,297686.9498377664
14338,119649.77367863819
831,159026.06801018165
3382,172381.79163660776
9209,204914.81416152246
7188,257398.77245372185
7197,222342.14056500734
11270,161380.9156941527
15918,132926.86471830617
6937,354429.0623566614
6178,195985.6206994167
10668,152318.12149178272
1413,277141.56064497965
6884,354886.59488485847
8266,227507.7753479347
14019,195522.05585979132
16764,120800.38438224873
15306,159221.51872687333
3740,267606.96203510143
5298,174840.48072869005
8319,216212.4629318916
4229,244903.29281805095
13429,186413.59609510226
1753,300035.12383014476
860,236322.60935007967
14219,154014.93289893336
12113,221783.97153648865
11309,128150.21691323404
9930,213747.0224890085
10570,226656.207269118
2839,158159.22745739797
6699,145310.12256603868
16647,154689.85029315457
5325,245061.8348932538
13733,181789.92539692993
7818,333519.5341495053
12505,184886.5910651961
9489,223333.04087639003
10106,174810.19994666288
7864,230132.31645739512
5134,203313.374516262
11859,121329.96288052335
7440,255819.8093297958
1525,344581.78918762505
7339,181506.46238546606
8,271430.48810038506
3248,141178.219787266
8995,205061.31763985928
15178,97901.4026450717
8594,155997.36194171058
15770,295203.6226672792
15859,352449.04543198575
1735,316718.9614163812
11410,328981.4125163986
16397,164387.4651840523
3572,138438.9821122637
5501,97256.0118776539
969,184759.31829892166
6977,261492.5435732844
1233,178846.98631084073
4258,218268.68419890053
90,261753.30461708247
16650,235864.22474679456
197,114557.81735117048
12514,269393.8899532709
4367,134692.7344090402
3199,227975.0091585758
5600,198490.3820774677
11641,206688.48098103428
14609,109059.62370494299
12775,189705.27173856454
14240,189287.0617258009
7933,153449.96692945875
6945,307565.56399640284
14006,210975.06654708568
6320,320589.2554259717
12061,185875.6209521311
16369,235871.44121905306
16354,319322.34041306673
3970,232556.04049895162
1048,189428.71971841526
3639,229976.84773962497
14448,231179.1059377489
2812,293511.9518421234
3932,136506.3657719165
14875,217072.20365611065
8883,155844.2787469686
7622,264274.9954251478
7252,109337.99666894652
9751,149765.96686293004
2378,156389.52184712375
6816,247623.10690812243
15358,201667.63028246793
7843,165556.49631340633
10448,320433.31946977257
7840,284894.1468761212
8880,211820.68031574038
12551,325841.0156000921
15470,199756.8687317081
16207,211536.3918834175
12123,113907.98757356808
15247,321904.45121151325
7481,208820.2906806952
16171,302183.221049775
7461,353619.3473876165
902,264352.4713143925
13094,160183.6274521919
11584,302682.44186844025
4462,228043.07157252706
15576,117994.43434130667
16606,259630.7496826007
5427,308400.94511882414
7725,166997.51031471312
5409,169313.91387328287
12579,115492.07574319093
12013,244198.073784307
11321,217814.22646367725
9932,121276.58592541718
591,198166.6817733519
10357,236373.81601059914
3336,224558.27416035256
13,201720.52720864594
4809,171214.4723381085
7555,211049.6187049445
15172,318984.5570440917
6989,206003.04833231363
4707,197863.3179367476
2046,248961.91092911907
6495,146742.985103584
3873,185169.1967637599
7061,191179.3890995473
12112,238141.49114129302
8917,345497.73591556697
7735,123097.59961574657
16442,228308.67483480845
4244,172427.66855085824
3747,220764.28771092804
11086,173426.17557414388
10080,220819.0724514317
15057,259573.1670632247
1331,227098.37058418893
8891,131339.70003645535
13411,238571.45963781918
16730,280317.78634972696
2267,197513.59263124524
3022,189261.70013803872
11190,231134.85029629883
11857,155484.5109211656
9318,165006.55200526005
16512,166230.16672404975
2053,208314.15999328878
13707,105956.8457752756
12143,183836.77433550317
14080,158844.2060579645
6130,206409.64406326556
7936,132432.1628478433
10101,163488.55615151915
5663,184859.54472039145
14811,148103.15074746148
1366,206588.50349959423
908,251376.8579760184
2953,127215.78057803906
14629,123183.87088655672
15096,172210.53937488946
2115,213653.48236564247
11770,176832.86625966174
12701,142055.50411735167
14584,136483.4500777037
1893,290471.13792198105
9501,349495.0338777807
2138,24323.278777886066
9346,270411.45792734873
15960,274010.08019099245
8230,167970.12395461788
13843,189180.35858096054
13810,258845.07319819165
15650,210826.4909753129
9974,144042.06370553002
12200,167897.43181497787
538,213334.49384212017
5334,261270.16159694726
14823,123865.92129693896
4817,111597.857009349
9041,282366.14531692944
4359,275633.25915437366
4852,232230.02692516142
10141,105391.40266817935
1503,203181.4756487268
16256,389641.837948835
683,161816.33378019184
14382,200028.81916306363
7248,193437.91600123292
1200,197914.47198439602
3563,182721.93294413557
3681,333776.5347876032
3053,265714.1241322347
4099,228468.77070100573
807,199475.3833361644
4658,279938.45114201424
3535,142452.26509642648
12548,173523.10469879932
10488,281351.7156275238
5851,156474.8674604988
13736,118256.66317660404
875,138172.64677464968
14449,189716.82856459956
3958,249711.93849432902
10727,188968.30487394123
11296,117281.25374187142
13646,274374.2123222293
9599,237389.81742689933
7135,300294.28231876646
5943,318134.1752756012
2695,271644.2629580788
6766,247607.65835317902
5630,280943.23192896415
13586,177073.7610491262
3507,381219.4180945867
10014,112943.0763688068
459,221450.05218118
3582,244943.95888277952
8560,245500.86985057298
3372,182984.96878068216
13109,250054.73617745255
8160,219453.91720513694
10706,262555.66200254986
9104,328614.1342379872
2870,194930.66661767123
13712,205006.4954793956
13924,131058.92034308099
798,200042.25020811602
9750,323494.2510397043
16248,328745.20019936835
3170,175417.9460628598
12700,271380.74224585405
10601,98596.04599708613
514,229479.84630716217
4010,261115.16537449826
8124,116826.25403286857
10800,141456.0577054309
13628,182077.23886042094
11637,110435.52805486789
781,214663.16366357333
16156,192641.42020208505
12618,260836.0668055781
9766,161541.70729933545
15987,271958.161758285
11051,327570.1857155069
7673,226511.6218771317
1245,223138.14667147634
2443,177985.86254884274
7413,79181.61581068754
310,194074.2456640348
10921,259164.5596752338
8709,133120.44369156842
12404,339966.2039107327
14986,190884.59894001271
10714,259960.5307624921
14286,230327.6858209856
13828,382306.06797152053
8926,366360.6576743288
12233,227973.27273167737
3913,215127.2091996279
5221,198776.80371442134
14965,115288.10105117479
862,201272.01482048916
13907,108340.50009741311
5418,205287.5251160806
2045,153720.41515633327
13321,208812.27001058834
2762,222146.8317549046
13888,140545.89400527734
14962,134079.50225507154
13305,187467.5295271322
8487,273448.583635618
7146,157087.67055698344
1134,199306.77973190774
15092,363321.23781756475
13760,233262.34506553938
11958,338599.091880991
3177,210156.22101862854
11350,257338.66271280055
1524,174215.17126046403
5527,243192.02390074113
2872,188697.11402644886
8602,249032.52874560104
3067,224885.5725565552
10435,193012.89251609347
11222,221395.10126892617
8700,222534.24602686317
10961,198794.4744364543
14305,218835.41314143225
8362,225178.80863215
4979,108831.65458373135
7180,347239.96236281504
5763,205551.47259637096
2192,200922.84463747006
13581,161115.35389402113
10720,152025.7971282015
1358,218028.93058523056
13366,361840.7995299584
13539,349773.7788771641
12849,273832.4222393031
6794,171147.33328349024
525,326349.5535279364
12223,303901.6875873587
16271,183665.19528572733
5818,91826.42023885771
16588,251712.79233348527
8981,107130.09334360363
16476,109948.28151174185
14663,203989.95718237266
3,94889.11028802954
6615,104962.0542788875
12215,315349.23947697156
304,295608.91581491556
13634,225747.6814879282
9208,206130.83479742444
2175,134554.1876290541
250,237197.93540820404
6045,151688.30540147706
10516,137176.64072407054
1852,407330.73209448426
1573,188596.78287221974
15079,212329.37571682144
5500,202171.24942166492
15775,168600.89063214464
3198,142677.68891196488
6718,210710.35404589685
4149,200927.88900790858
9627,318946.74660727556
7595,212930.57263486096
4538,178543.56598627707
3555,261668.62322642744
10483,361306.5882027588
8834,187727.52889773983
16412,156908.18796351895
6449,194609.39609451147
2767,204841.7303250543
11498,149293.7609157571
16472,124098.4324666534
178,236680.62126836658
10948,182254.58858661845
13313,277271.8027230629
8065,137670.44739365403
102,135921.70196854445
14428,230588.10306841834
11973,154585.79043078682
6663,184247.5034090849
15989,124856.82968746571
10955,403338.69267602987
11772,143053.04625818174
11364,231606.15110269983
7082,145200.24884969217
7749,303750.8284556211
6428,137387.0153209818
6869,111597.76893260071
295,200597.42272414162
12266,233000.2482978107
11129,191394.39251250052
826,368810.14794309455
3262,252415.36443301657
15641,345970.21107369824
1662,390440.77158971597
10926,241595.07871180316
10232,235123.72631504014
6376,160899.783145628
7817,187554.18774382878
354,203909.2501529074
10076,253015.99704840587
11379,314440.1886901658
10184,137961.19599705434
4696,396347.88377418736
13562,310147.25780068437
5436,186223.69328712026
13196,218865.8521934397
14939,255004.5760561519
14004,189403.65031304577
5916,213404.85515051693
7229,209431.7606532545
9143,144922.01076887807
3440,179179.89859176095
319,227448.4154222952
11683,208191.04179806638
12647,237503.87043973827
12788,134559.18291191492
13662,237774.7680346254
423,270390.62485398166
5222,184253.18220210643
9242,189033.26241363378
2641,226757.0327863042
4855,156616.16587079415
5360,147744.4629427261
9799,157567.50591098354
5526,281614.6571051848
10309,165345.29580667205
2144,368462.9452263464
7191,211886.65572180654
6732,164124.39224471
14789,127365.97853334183
13525,134317.4958307544
4066,304834.9521065605
16422,261589.75282943711
14890,191658.32747451842
2922,236107.85326795603
3601,164733.10027337866
13416,102818.57341716226
14363,206713.99733273772
9496,318539.0433587171
7115,343513.4222648849
8615,212995.17002507087
5218,102198.89281936627
9493,180652.5528181977
10623,224706.61526654195
2272,184846.12894963648
3352,211247.76213229398
84,169244.5756522745
8086,161694.19796528207
2595,272002.8312553965
3531,154721.24435000602
7460,243316.71575376284
9214,266472.5880506227
2790,280306.0065992618
10548,268493.5072615075
9218,154218.13425395824
7435,167784.31576091307
15780,194533.57434095387
7640,261759.08153797445
6223,211048.333631797
3425,121228.9718069306
10582,133925.48600374552
702,259504.03374028596
2111,179277.5039319839
11730,185573.7300509155
9865,266992.0920449521
16478,342142.2760340352
1885,266863.07144438534
3956,322827.4247505813
16735,212870.4810294713
15264,223693.98786292208
15971,174447.36511079306
5584,199133.81317027804
15242,186622.26167680763
14358,202542.45167100566
11300,277430.3622928158
5446,177190.78965076723
3934,182269.7934255083
6610,158587.0003961622
10164,307298.6771579283
4646,211157.7860693779
13304,179369.11158976494
1985,206667.39739394252
4746,109036.97528116977
7963,206414.387949507
14083,241607.56951853866
13140,292283.93007378216
15023,269743.1929091093
13093,266128.87521529617
7160,198567.26994574544
7407,232280.3284697822
16056,207111.55758944582
751,354093.6168146905
6179,129964.24898505212
9137,311866.7688692207
10992,230600.96416567013
5744,251969.95488386275
10884,220356.91878401913
12858,290770.86378357705
13005,269583.8994019781
16714,162993.0315798682
1419,240181.4194755025
6064,192717.73775968433
3771,163941.60045119745
5945,360559.9163442141
8453,73371.38873699153
3806,144843.06528971388
16748,264053.09887995454
11380,180518.52551672232
3107,164766.0881797515
12003,189485.23269881905
14567,244096.55802680133
1079,230114.99804069794
11705,222946.94209162358
7814,225379.39750352388
10174,205008.85141998355
5514,268299.0810945771
5265,258835.16037330517
10520,326461.1439176996
13195,233309.1727220167
14601,367482.84262709797
6012,177580.26304180472
13079,215887.67797066545
9009,101031.42264978705
3122,236852.1604487464
5470,244106.0816376605
4840,218671.964752899
6270,266281.2595837827
9158,80431.59087156566
10120,124777.4667142543
10672,256987.84605607585
4573,132086.09610635927
12118,348360.58415695134
7447,105715.17463035266
2171,219733.8922991896
6126,317935.66028922726
2836,115290.3425279259
1457,241615.59527758876
11165,195982.08522998219
5923,185793.70024978486
1813,266956.7691213235
3492,283382.01196801837
1917,318684.1060762111
965,381722.47609196766
15795,129702.3643252701
821,202109.35356084505
4568,176614.99952468358
9078,259005.80775662969
11371,155292.77090782617
5149,172699.58063089233
281,201376.94175861718
1918,259244.9180729993
776,147347.92326139254
210,252317.79054730464
10782,141586.4962679942
9653,171922.007699279
9372,182426.16972890962
5868,227355.04779419134
6176,141517.7135479267
3969,103592.16718707027
7427,184385.90377733836
8544,288081.04382810206
5219,228127.52493689203
16488,123984.45658433091
5855,276437.10906929115
15920,108365.43526511405
4393,363948.193376065
5770,166081.50294420175
2900,125949.960299043
8622,93071.74217051912
11610,275052.7461712904
10969,137193.3336727335
11029,153688.33252707997
6193,348703.1105489905
14087,341234.44476520555
13623,168804.31866124648
16689,195723.42937006318
1027,262472.5148451115
949,152631.42994740763
672,152277.36703059124
13832,174881.70430107714
2471,181720.63501851403
8728,263407.5528245787
7742,208541.69000760445
2698,233180.9203593247
9084,177133.40496279544
6075,263893.139341314
2874,225662.35553883624
13119,146485.75739687803
5010,211672.06347074208
1284,176636.89569578864
1151,139819.2875051521
5110,377617.81296913035
11386,257324.42774353072
8019,227051.43869386087
2859,120590.53928274244
16110,140784.86557021266
16027,258312.05220080016
14902,149624.64587667922
14301,224907.14639613367
2451,289559.8278639801
13596,120301.05069814036
1464,165567.2552100781
7927,337324.0993555938
9638,198337.18797972173
8009,297632.5443016457
11903,145717.3361781838
9243,152320.32010232194
547,181409.98489958877
5511,155009.37512033767
11247,186683.22991579262
15928,294738.3544543431
3434,205159.77517089594
7614,148812.86091229523
1380,162838.37718601094
2770,123693.45631040442
111,175304.30927823798
5994,109746.30047723862
12341,197242.344365828
2787,285145.6943981151
14410,256929.40555121677
15983,119323.9670748192
14876,236222.59064222276
653,186750.94851108664
2174,226840.73486162614
2575,337869.68580308615
7976,223635.1993716011
5812,348124.83731158293
13589,245273.85133755903
9122,136667.17211627145
8159,315759.7433682724
8754,298661.7152229861
9321,222865.94086622613
13535,218664.41889213907
2083,135352.69889308384
2689,355360.5652975477
2248,261286.16171513768
11649,158153.21477547527
11045,176268.09637867656
1276,175550.18169265796
5962,134695.1102803708
13012,220384.57086342335
4642,229928.03843744347
179,146995.1086651401
15347,292974.2143008635
